B L U E   A L L I A N C E   A P I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,DynoScout,HUMAN PLAYER,Unnamed: 32,LEAVE,AUTO DELIVERY TOTALS,Unnamed: 35,Unnamed: 36,TELEOP DELIVERY TOTALS,Unnamed: 38,Unnamed: 39,GAME TOTAL,FLOOR DELIVERY TOTALS,Unnamed: 42,Unnamed: 43,CENTER NOTE ACTIVITY,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,DESTINATION MISSES AND SHOOTING PERCENTAGES,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,ORIGIN MISSES AND SHOOTING PERCENTAGES,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,ACQUISTIONS,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,ZONE TIMES,Unnamed: 77,Unnamed: 78,SHOWTIME,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,RATINGS,Unnamed: 86,Unnamed: 87,CONTRIBUTION TOTALS AND PERCENTAGES,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107
Event_Key,Comp_Level,Key,Match_Number,Alliance,Station,View,Team,Coopertition,Score,MelodyRP,EnsembleRP,OppFoulPts,Aamp,Aspkr,ANotePts,AutoPts,Tamp,Tspkra,Tspkrna,TspkraPts,TspkrnaPts,Tspkr,TspkrPts,TNotePts,TrapPts,Trap,TotNotes,NotePts,StagePts,Scouted,HPamp,HPmics,Leave,AampT,AspkrT,AtrapT,TampT,TspkrT,TtrapT,TotNotesT,NeutFlrT,AllyWFlrT,RobotSet,Acenter1,Acenter2,Acenter3,Acenter4,Acenter5,ampM,ampShtP,spkrM,spkrShtP,trapM,trapShtP,NZflM,NZflP,AZflM,AZflP,OZflrT,OZflrM,OZflrP,NZflrT,NZflrM,NZflrP,AZflrT,AZflrM,AZflrP,SubwT,SubwM,SubwP,AcqOZfl,AcqNZfl,AcqAZfl,AcqSource,sourceD,timeOZ,timeNZ,timeAZ,timeclimb,stageStat,stageAtt,stageLoc,Harmony,Spotlit,appStrat,Defense,Avoid,teammatch,teammat,AptsT,AptsP,AnotesP,TampP,TspkrP,TspkrptsC,TtrapP,TotnotesP,noteptsT,noteptsP,stageptsT,stageptsP,TotptsC,TotptsP,AveTeamTNoteDels,AveOppTNoteDels,ATTNDDiff,AOTNPDiff
2024isde1,qm,2024isde1_qm36,36,R,Red1S,S,frc5990,False,32,0,0,5,0,1,5,9,2,1,2,5,4,3,9,11,10,2,6,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,5990.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.596153846153847,0,-9.596153846153847,24.50048076923077
2024isde1,qm,2024isde1_qm36,36,B,Blue3S,S,frc2230,False,25,0,0,0,0,1,5,9,1,0,5,0,10,5,10,11,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,2230.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,-5.75,11.096153846153847
2024isde1,qm,2024isde1_qm36,36,R,Red3A,A,frc7067,False,32,0,0,5,0,1,5,9,2,1,2,5,4,3,9,11,10,2,6,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,7067.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,-0.5,24.50048076923077
2024isde1,qm,2024isde1_qm37,37,B,Blue2C,C,frc6230,False,23,0,0,15,0,0,0,4,0,0,9,0,18,9,18,18,0,0,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,6230.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,12.85
2024isde1,qm,2024isde1_qm37,37,R,Red2C,C,frc9303,True,46,0,0,0,0,1,5,7,7,2,2,10,4,4,14,21,0,0,12,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,9303.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,16.616666666666667
2024isde1,qm,2024isde1_qm37,37,B,Blue1A,A,frc1576,False,23,0,0,15,0,0,0,4,0,0,9,0,18,9,18,18,0,0,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,1576.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,-5.75,12.85
2024isde1,qm,2024isde1_qm37,37,R,Red1S,S,frc8175,True,46,0,0,0,0,1,5,7,7,2,2,10,4,4,14,21,0,0,12,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,8175.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,16.616666666666667
2024isde1,qm,2024isde1_qm37,37,B,Blue3S,S,frc3316,False,23,0,0,15,0,0,0,4,0,0,9,0,18,9,18,18,0,0,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,3316.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.866666666666667,0,-9.866666666666667,12.85
2024isde1,qm,2024isde1_qm37,37,R,Red3A,A,frc5951,True,46,0,0,0,0,1,5,7,7,2,2,10,4,4,14,21,0,0,12,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,5951.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85,0,-8.85,16.616666666666667
2024isde1,qm,2024isde1_qm38,38,B,Blue3S,S,frc2230,True,31,0,0,0,0,2,10,12,3,0,8,0,16,8,16,19,0,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,2230.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,-5.75,12.433333333333334
2024isde1,qm,2024isde1_qm38,38,R,Red3A,A,frc1580,True,30,0,0,0,0,0,0,2,4,1,7,5,14,8,19,23,0,0,12,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,1580.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5833333333333333,0,-1.5833333333333333,21.397916666666667
2024isde1,qm,2024isde1_qm38,38,B,Blue2C,C,frc6740,True,31,0,0,0,0,2,10,12,3,0,8,0,16,8,16,19,0,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,6740.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.98125,0,-14.98125,12.433333333333334
2024isde1,qm,2024isde1_qm38,38,R,Red2C,C,frc3083,True,30,0,0,0,0,0,0,2,4,1,7,5,14,8,19,23,0,0,12,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,3083.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3125,0,-5.3125,21.397916666666667
2024isde1,qm,2024isde1_qm38,38,B,Blue1A,A,frc4338,True,31,0,0,0,0,2,10,12,3,0,8,0,16,8,16,19,0,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,4338.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,-0.6666666666666666,12.433333333333334
2024isde1,qm,2024isde1_qm38,38,R,Red1S,S,frc9740,True,30,0,0,0,0,0,0,2,4,1,7,5,14,8,19,23,0,0,12,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,9740.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5375,0,-5.5375,21.397916666666667
2024isde1,qm,2024isde1_qm39,39,B,Blue3S,S,frc3339,False,78,1,1,2,0,5,25,31,2,2,11,10,22,13,32,34,5,1,20,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,3339.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0,-17.8,19.958333333333332
2024isde1,qm,2024isde1_qm39,39,R,Red3A,A,frc6738,False,64,0,0,0,0,4,20,26,2,2,9,10,18,11,28,30,0,0,17,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,6738.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.666666666666666,0,-11.666666666666666,32.235897435897435
2024isde1,qm,2024isde1_qm39,39,B,Blue2C,C,frc3211,False,78,1,1,2,0,5,25,31,2,2,11,10,22,13,32,34,5,1,20,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,3211.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.769230769230769,0,-3.769230769230769,19.958333333333332
2024isde1,qm,2024isde1_qm39,39,R,Red2C,C,frc1577,False,64,0,0,0,0,4,20,26,2,2,9,10,18,11,28,30,0,0,17,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,1577.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.791666666666666,0,-7.791666666666666,32.235897435897435
2024isde1,qm,2024isde1_qm39,39,B,Blue1A,A,frc5654,False,78,1,1,2,0,5,25,31,2,2,11,10,22,13,32,34,5,1,20,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,5654.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.666666666666666,0,-10.666666666666666,19.958333333333332
2024isde1,qm,2024isde1_qm39,39,R,Red1S,S,frc7067,False,64,0,0,0,0,4,20,26,2,2,9,10,18,11,28,30,0,0,17,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,7067.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,-0.5,32.235897435897435
2024isde1,qm,2024isde1_qm40,40,B,Blue3S,S,frc8175,True,73,1,0,0,0,5,25,27,7,5,2,25,4,7,29,36,0,0,19,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,8175.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,28.371336996336993
2024isde1,qm,2024isde1_qm40,40,R,Red3A,A,frc5715,True,42,1,0,5,0,1,5,9,4,1,12,5,24,13,29,33,0,0,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,5715.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38095238095238,0,-12.38095238095238,29.62857142857143
2024isde1,qm,2024isde1_qm40,40,B,Blue2C,C,frc1690,True,73,1,0,0,0,5,25,27,7,5,2,25,4,7,29,36,0,0,19,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,1690.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.62857142857143,0,-21.62857142857143,28.371336996336993
2024isde1,qm,2024isde1_qm40,40,R,Red2C,C,frc3065,True,42,1,0,5,0,1,5,9,4,1,12,5,24,13,29,33,0,0,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,3065.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157051282051281,0,-8.157051282051281,29.62857142857143
2024isde1,qm,2024isde1_qm40,40,B,Blue1A,A,frc9738,True,73,1,0,0,0,5,25,27,7,5,2,25,4,7,29,36,0,0,19,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,9738.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-5,28.371336996336993
2024isde1,qm,2024isde1_qm40,40,R,Red1S,S,frc2630,True,42,1,0,5,0,1,5,9,4,1,12,5,24,13,29,33,0,0,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,2630.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833333333333333,0,-7.833333333333333,29.62857142857143
2024isde1,qm,2024isde1_qm41,41,B,Blue3S,S,frc2679,False,88,1,1,0,0,2,10,14,6,3,7,15,14,10,29,35,0,0,18,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,2679.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,-0.75,24.625
2024isde1,qm,2024isde1_qm41,41,R,Red3A,A,frc1942,True,27,0,0,32,0,1,5,11,1,0,5,0,10,5,10,11,0,0,7,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,1942.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,-21,18.67948717948718
2024isde1,qm,2024isde1_qm41,41,B,Blue1A,A,frc1574,False,88,1,1,0,0,2,10,14,6,3,7,15,14,10,29,35,0,0,18,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,1574.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333333332,0,-8.333333333333332,24.625
2024isde1,qm,2024isde1_qm41,41,R,Red1S,S,frc4319,True,27,0,0,32,0,1,5,11,1,0,5,0,10,5,10,11,0,0,7,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,4319.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,18.67948717948718
2024isde1,qm,2024isde1_qm41,41,B,Blue2C,C,frc5990,False,88,1,1,0,0,2,10,14,6,3,7,15,14,10,29,35,0,0,18,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,5990.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.596153846153847,0,-9.596153846153847,24.625
2024isde1,qm,2024isde1_qm41,41,R,Red2C,C,frc7177,True,27,0,0,32,0,1,5,11,1,0,5,0,10,5,10,11,0,0,7,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,7177.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,0,-2.625,18.67948717948718
2024isde1,qm,2024isde1_qm42,42,B,Blue1A,A,frc6740,True,33,0,0,2,0,2,10,12,6,2,2,10,4,4,14,20,0,0,12,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,6740.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.98125,0,-14.98125,23.99345238095238
2024isde1,qm,2024isde1_qm42,42,R,Red1S,S,frc4320,False,64,1,0,0,0,3,15,19,5,3,9,15,18,12,33,38,0,0,20,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,4320.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075,0,-6.075,22.73125
2024isde1,qm,2024isde1_qm42,42,B,Blue3S,S,frc1576,True,33,0,0,2,0,2,10,12,6,2,2,10,4,4,14,20,0,0,12,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1576.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,-5.75,23.99345238095238
2024isde1,qm,2024isde1_qm42,42,R,Red3A,A,frc9740,False,64,1,0,0,0,3,15,19,5,3,9,15,18,12,33,38,0,0,20,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,9740.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5375,0,-5.5375,22.73125
2024isde1,qm,2024isde1_qm42,42,B,Blue2C,C,frc5135,True,33,0,0,2,0,2,10,12,6,2,2,10,4,4,14,20,0,0,12,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,5135.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,23.99345238095238
2024isde1,qm,2024isde1_qm42,42,R,Red2C,C,frc5715,False,64,1,0,0,0,3,15,19,5,3,9,15,18,12,33,38,0,0,20,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,5715.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38095238095238,0,-12.38095238095238,22.73125
2024isde1,qm,2024isde1_qm43,43,B,Blue3S,S,frc5990,False,25,0,0,25,0,2,10,16,0,0,1,0,2,1,2,2,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,5990.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.596153846153847,0,-9.596153846153847,36.625
2024isde1,qm,2024isde1_qm43,43,R,Red3A,A,frc2630,False,83,1,0,7,0,4,20,22,5,3,7,15,14,10,29,34,0,0,19,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,2630.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833333333333333,0,-7.833333333333333,16.92948717948718
2024isde1,qm,2024isde1_qm43,43,B,Blue1A,A,frc2230,False,25,0,0,25,0,2,10,16,0,0,1,0,2,1,2,2,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,2230.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,-5.75,36.625
2024isde1,qm,2024isde1_qm43,43,R,Red1S,S,frc1577,False,83,1,0,7,0,4,20,22,5,3,7,15,14,10,29,34,0,0,19,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1577.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.791666666666666,0,-7.791666666666666,16.92948717948718
2024isde1,qm,2024isde1_qm43,43,B,Blue2C,C,frc1580,False,25,0,0,25,0,2,10,16,0,0,1,0,2,1,2,2,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1580.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5833333333333333,0,-1.5833333333333333,36.625
2024isde1,qm,2024isde1_qm43,43,R,Red2C,C,frc1942,False,83,1,0,7,0,4,20,22,5,3,7,15,14,10,29,34,0,0,19,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1942.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,-21,16.92948717948718
2024isde1,qm,2024isde1_qm44,44,B,Blue3S,S,frc5951,False,29,0,0,5,0,3,15,17,0,0,6,0,12,6,12,12,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,5951.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85,0,-8.85,16.435897435897434
2024isde1,qm,2024isde1_qm44,44,R,Red3A,A,frc6230,False,51,0,0,0,0,4,20,24,1,0,10,0,20,10,20,21,0,0,15,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,6230.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,13.85
2024isde1,qm,2024isde1_qm44,44,B,Blue2C,C,frc8175,False,29,0,0,5,0,3,15,17,0,0,6,0,12,6,12,12,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,8175.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,16.435897435897434
2024isde1,qm,2024isde1_qm44,44,R,Red2C,C,frc3211,False,51,0,0,0,0,4,20,24,1,0,10,0,20,10,20,21,0,0,15,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,3211.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.769230769230769,0,-3.769230769230769,13.85
